Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
02241ae6b1c68ad33b925f7499aaecc5b5ef4a70540616310427cde269b1f406,2019-12,Gwent Police,Gwent Police,-2.714892,51.583844,On or near CAMP ROAD,W01001578,Monmouthshire 009C,Offender given penalty notice
542fb260d16d61113fd3ee6706f3d8a0234a1baa843aad907fc34ab367dadd61,2019-12,Gwent Police,Gwent Police,-2.989145,51.577069,On or near ALBION CLOSE,W01001659,Newport 018A,Unable to prosecute suspect
9bfd7a39dc901d16edc43ba4b6d8f5d1ff70ad7b0d0a64a6acb93feeddf15139,2019-12,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
f4c7a4a26e5ade250ebb0b4c48316f2012537962b6772d3ea33664bd0936daf6,2019-12,Gwent Police,Gwent Police,,,No location,,,Suspect charged
6401fd52bc34ccc0dafdbfff88ccf4e27f4146e5ec36ef1dbb92aca8355f749e,2019-12,Gwent Police,Gwent Police,-3.024709,51.821953,On or near LAUNDRY PLACE,W01001557,Monmouthshire 001C,Offender given a drugs possession warning
ef738e97dadc1015fd0cbd4833ee2ea960b4aaaa7d031007663e17886c88d7d5,2019-12,Gwent Police,Gwent Police,-3.171046,51.802819,On or near INTERMEDIATE ROAD,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
6416bc4c5d837f899e7cf4d65c8600b3305ae43e6bbaca7cac5423b583b445a2,2019-12,Gwent Police,Gwent Police,-3.023252,51.652459,On or near Shopping Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
7ea64bc6f8e238dd1670b8e02b79848f4bab7e28887653fa9cc1208fdf4d11d0,2019-12,Gwent Police,Gwent Police,-2.983577,51.597203,On or near ELYSIA STREET,W01001675,Newport 007A,Investigation complete; no suspect identified
3dcf0006ddd68b6c20d7138cb16f081d42a38ec9455d4d04658f775af5d6ef4e,2019-12,Gwent Police,Gwent Police,-3.011841,51.833672,On or near VALE VIEW,W01001909,Monmouthshire 002F,Investigation complete; no suspect identified
d2a7bd866685f78b1e6c30c6bf802a5b8f35e9fad08d0268395941a08da4daf2,2019-12,Gwent Police,Gwent Police,-3.006946,51.585226,On or near LLANTHEWY ROAD,W01001605,Newport 014A,Investigation complete; no suspect identified
e4dd5e0b4998559e678d87898e665d77983dc95ff1e01867a0e6978384afffff,2019-12,Gwent Police,Gwent Police,-3.238395,51.717419,On or near RHOSYN GWYN,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
1dd9e0577fc38b3e92e14b4fc22a6b2627786207ad3a9f7d54260b6b0fdcb57d,2019-12,Gwent Police,Gwent Police,-3.020026,51.579574,On or near HIGHFIELD ROAD,W01001631,Newport 017C,Investigation complete; no suspect identified
374981b0d3df5edecd7baf9cc114b2e110093d252363820ea801ad6004510914,2019-12,Gwent Police,Gwent Police,-3.030507,51.568872,On or near Sports/Recreation Area,W01001632,Newport 017D,Investigation complete; no suspect identified
ccb111a1fc0a4fc54635d7300633aa54a557c9861e0f2b95a4c6a89a7e2f37ce,2019-12,Gwent Police,Gwent Police,-2.995084,51.574789,On or near LIME CLOSE,W01001660,Newport 018B,Investigation complete; no suspect identified
0aaeca2046f737e3af7b63e0d733d1af3916be0cd1c42bce49bb1ace096582ef,2019-12,Gwent Police,Gwent Police,-3.023782,51.654837,On or near Supermarket,W01001506,Torfaen 010A,Investigation complete; no suspect identified
5d5a07c9dd5b840ef7e5c82f1d5811602c2bce655813cc5dcdc67420245f1d28,2019-12,Gwent Police,Gwent Police,-3.207284,51.594413,On or near CHERRY TREE CLOSE,W01001340,Caerphilly 020A,Investigation complete; no suspect identified
5d45e2cca03db2c3b9799fe622733c76ba976d452e13290dc818e34f022f3d32,2019-12,Gwent Police,Gwent Police,-3.070433,51.740731,On or near ROCK VILLA CLOSE,W01001482,Torfaen 002A,Investigation complete; no suspect identified
c76f7de7f6ac603beb9dd7f4830240d0f37cade9dfc49829d46f060035543737,2019-12,Gwent Police,Gwent Police,-2.943894,51.575877,On or near Supermarket,W01001646,Newport 015E,Investigation complete; no suspect identified
0c49a2e0d38b7b2d0eaa223f516615a9992f6a80ade1c6df5480303aefcd0966,2019-12,Gwent Police,Gwent Police,-2.986573,51.592215,On or near CAERLEON ROAD,W01001692,Newport 011E,Investigation complete; no suspect identified
21921d5fa696a5a2d9d693c185ad9319e7de43d3473a5a85488c1908ef9c9015,2019-12,Gwent Police,Gwent Police,-3.195638,51.673156,On or near PARKLANDS,W01001347,Caerphilly 005C,Investigation complete; no suspect identified
46b6ab8a4eb16da45f97ac9f198bada567135dba2a71f099b2934945a223a9b4,2019-12,Gwent Police,Gwent Police,-3.286676,51.761886,On or near HIGH STREET,W01001375,Caerphilly 001B,Investigation complete; no suspect identified
0dfb6b9885a6fbabbdb0085cd222bcd2d13f5b5599bbddc708223fd356b4b8b5,2019-12,Gwent Police,Gwent Police,-2.991369,51.585089,On or near Parking Area,W01001687,Newport 014D,Investigation complete; no suspect identified
5bf19c72e5f120d38eb21f9fefb9185ba781d31d92bbbff5e73c71f0a9d33b25,2019-12,Gwent Police,Gwent Police,-3.024644,51.696217,On or near Pedestrian Subway,W01001524,Torfaen 004D,Investigation complete; no suspect identified
b1dc2c4655efa7bf67942326eb4770d70a47581b11281e743d6a3a6c231b6f01,2019-12,Gwent Police,Gwent Police,-3.286703,51.652178,On or near PRIMROSE CLOSE,W01001378,Caerphilly 013B,Investigation complete; no suspect identified
e66bf826ee743688112fd7b6554382ef9ca6807ab0f00742a1395e40e29d53d2,2019-12,Gwent Police,Gwent Police,-2.998750,51.587292,On or near BANESWELL ROAD,W01001685,Newport 014B,Investigation complete; no suspect identified
a1a7068ef51ad195ca3143e7c9fe32f0ce51c12da483a6eb1f8c641639b6316d,2019-12,Gwent Police,Gwent Police,-3.243016,51.569592,On or near BEECH CLOSE,W01001398,Caerphilly 024A,Investigation complete; no suspect identified
58efeafbabbf792291ad4b8515e7afec31da3ac5d365e8618f440d1d22124635,2019-12,Gwent Police,Gwent Police,-2.680240,51.636065,On or near GWENTLANDS CLOSE,W01001559,Monmouthshire 008A,Investigation complete; no suspect identified
f47fa25ffe6c93152ed94a806456823c80a7595afaf90f626d1b8e101604f374,2019-12,Gwent Police,Gwent Police,-2.683668,51.632494,On or near GLYGFA DEG,W01001559,Monmouthshire 008A,Investigation complete; no suspect identified
a3efe4307cdfc5d5dd3f39b4873d6ea99a18bf3e62b2942c48edbd1b9ad46d9b,2019-12,Gwent Police,Gwent Police,-3.170565,51.678336,On or near WAUNGOCH ROAD,W01001390,Caerphilly 006E,Investigation complete; no suspect identified
fbe28b5f4d8820b504add0d68e6fcb3c76a87d288c44ef340bda34efa69fa26d,2019-12,Gwent Police,Gwent Police,-3.170565,51.678336,On or near WAUNGOCH ROAD,W01001390,Caerphilly 006E,Investigation complete; no suspect identified
0cffcebacb3790f1ca38f0b9e1081452a84e5b75e9969df388fb14af18f132f6,2019-12,Gwent Police,Gwent Police,-3.134286,51.740015,On or near PEN-Y-BONT ROAD,W01001454,Blaenau Gwent 008E,Investigation complete; no suspect identified
fb56b2db6988c20e05914e67d9c11fd7ddf3998a8838fe01327f3188f253c14d,2019-12,Gwent Police,Gwent Police,-3.233023,51.592213,On or near CLOS MAES MAWR,W01001368,Caerphilly 019C,Investigation complete; no suspect identified
2d43cbcac3e2e68b6c2edcdbd54a8fe6825298934432bf48184f44cf9b3a00f3,2019-12,Gwent Police,Gwent Police,-3.096862,51.769943,On or near COITY TERRACE,W01001489,Torfaen 001C,Investigation complete; no suspect identified
6a661086eed1ac50cf948defdca9fe8ff722d7d2785d5cc604e055a9ac7307b2,2019-12,Gwent Police,Gwent Police,-3.209078,51.584792,On or near HAZEL GROVE,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
e316b60127f47cea90f778ae4b5b0efe046689a45332dc8bd8b0090d4ce9710a,2019-12,Gwent Police,Gwent Police,-3.205382,51.584209,On or near RHOS HELYG,W01001420,Caerphilly 022D,Investigation complete; no suspect identified
e789f1f43e4067c25568ca974f0852f1dcc88cca39bb15025fb3531b9c58a11f,2019-12,Gwent Police,Gwent Police,-3.023333,51.555888,On or near Petrol Station,W01001688,Newport 019C,Investigation complete; no suspect identified
0e9d01d0b8103892bf0a7370101e0f64c8c05f81f99897088a0ce65386acef7b,2019-12,Gwent Police,Gwent Police,-3.028855,51.653489,On or near Shopping Area,W01001528,Torfaen 010D,Investigation complete; no suspect identified
48ad3030885e2cc6fd3b6e0f33814ae66ab93b67ba4339f7d0527bf6e71b0c50,2019-12,Gwent Police,Gwent Police,-3.020069,51.825922,On or near PENYFAL ROAD,W01001580,Monmouthshire 002E,Investigation complete; no suspect identified
de68769e7ce9a8457deef0922d1dc2fa5cfea0671ddb657dd927cb10c5c2d47f,2019-12,Gwent Police,Gwent Police,-3.231437,51.643518,On or near AVENUE CLOSE,W01001433,Caerphilly 013E,Investigation complete; no suspect identified
122b891031f67e11058df4f91d6dcb89db8c8b0c870592280da6bfac12a28a43,2019-12,Gwent Police,Gwent Police,-2.998969,51.570323,On or near DOCKS WAY,W01001660,Newport 018B,Investigation complete; no suspect identified
edb6942df2d80a13638d9eb5fff56118483a1675190919b82e05c44f877b7fe6,2019-12,Gwent Police,Gwent Police,-2.672679,51.644597,On or near BRIDGE STREET,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
e4406bbe1c40f48a5e7b1e70c254c6494d934ebe8b0a3ad51ccfd0a892409b44,2019-12,Gwent Police,Gwent Police,-3.183387,51.740169,On or near RIVER ROAD,W01001451,Blaenau Gwent 007B,Investigation complete; no suspect identified
a266eed04e7347b7ab1b969d8e3582b5d02255f01d713225acd1eb04620348cc,2019-12,Gwent Police,Gwent Police,-3.172926,51.803717,On or near MAES ANEURIN,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
75dba5eed514f8d34ae4bd48947bcf887c63c2815f4cc2d7c8dfa82dced29d89,2019-12,Gwent Police,Gwent Police,-3.009607,51.616701,On or near BACON PLACE,W01001652,Newport 002B,Investigation complete; no suspect identified
e3772c877e84564ce9b01fb02ce73d279ab6e69e9f64a876cac4387489f80043,2019-12,Gwent Police,Gwent Police,-3.240106,51.722302,On or near DERLWYN STREET,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
e1c910523aa8be60a2d278247b6945a2927ed07c84a990e4e279dd20cd489748,2019-12,Gwent Police,Gwent Police,-2.724704,51.744936,On or near CHURCH STREET,W01001594,Monmouthshire 007E,Investigation complete; no suspect identified
7658dd53160f82126d3ba0997e0e113572f478ec82c643126c17d5c86e239c45,2019-12,Gwent Police,Gwent Police,-3.041110,51.662211,On or near CENTRAL WAY,W01001538,Torfaen 009D,Investigation complete; no suspect identified
a43221bb7cbfcb0bb98dab8984587ee4898504630dbbaad91d5e9b898732c38c,2019-12,Gwent Police,Gwent Police,-3.171096,51.801955,On or near THORNHILL CLOSE,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
d4c902ff530fbd5d33e485b4cffa111d2f81afd88b35cd4cf120c98f0bb5d01e,2019-12,Gwent Police,Gwent Police,-3.004674,51.827260,On or near CLOS BURY CAPEL,W01001909,Monmouthshire 002F,Unable to prosecute suspect
a09f75983be4f22a7b5013f7242ff3b12535117ecb39a9111e4f575fe3ae8991,2019-12,Gwent Police,Gwent Police,-3.222774,51.693764,On or near Hospital,W01001326,Caerphilly 003B,Suspect charged
9e7667c9a121d30c50b6575e24355401dd32c1f8c48d54399f3e6c17da6ccfce,2019-12,Gwent Police,Gwent Police,-3.129696,51.696504,On or near Parking Area,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
7e8164b83cdd421065c8025710ff7e3be0e5ed3f37c78a7b89e8ffa01587d22a,2019-12,Gwent Police,Gwent Police,-2.836430,51.588435,On or near Motorway Service Area,W01001573,Monmouthshire 011B,Suspect charged
e8bbb9308e54e357aa30440d1ed447f1d8919d2b3134286559e465e0ac9de5aa,2019-12,Gwent Police,Gwent Police,-2.963374,51.621531,On or near WEBLEY GARDENS,W01001627,Newport 001E,Suspect charged
03e7a9b62ef8a35ad6b897268b17ae0b1f8d7d9e4859a43f8f3de68072a17ba3,2019-12,Gwent Police,Gwent Police,-3.001261,51.595156,On or near HARLEQUIN DRIVE,W01001681,Newport 006B,Suspect charged
e17dcfb953b195d7cbd169c26a1447b7e12c4e979cf485c89edee0c9dd706027,2019-12,Gwent Police,Gwent Police,-2.989613,51.578656,On or near COMMERCIAL ROAD,W01001661,Newport 018C,Unable to prosecute suspect
50114acc25ab34ec6a920072156c0a6e87852bd915e9d69fb31b9f3267bd1ce9,2019-12,Gwent Police,Gwent Police,-3.217721,51.576025,On or near CASTLE STREET,W01001424,Caerphilly 024C,Suspect charged
a41a7df27f9893b146844a1cde003bf68cfbb4c206f5a86dd2ab03b7845fa667,2019-12,Gwent Police,Gwent Police,-2.991414,51.570576,On or near DAVID CLOSE,W01001660,Newport 018B,Unable to prosecute suspect
f192828e0d2349711f62280f2b285bdccb3b370603626b2deb29f18e297469c0,2019-12,Gwent Police,Gwent Police,-3.021265,51.607779,On or near CLYDACH CLOSE,W01001618,Newport 003B,Suspect charged
24600d4331994326b6bf7714a3c4f2bee8363819b347f310dcb3f07516bf32ee,2019-12,Gwent Police,Gwent Police,,,No location,,,Suspect charged
38935587ebd227d6f168bf1ed5567d93d9d334a147534194e667b2ad6a55a732,2019-12,Gwent Police,Gwent Police,-2.977732,51.581840,On or near SEABREEZE DRIVE,W01001644,Newport 013C,Unable to prosecute suspect
187ad2dc801fb1d96deb18396b8341ea0e465ef54f9bf1821a5698574ec2e3bf,2019-12,Gwent Police,Gwent Police,-3.032575,51.613012,On or near EXE ROAD,W01001621,Newport 003E,Local resolution
e9647f87c67e85e54a3041460280fa7d21014a5d99e4e0e05f8968769f42228f,2019-12,Gwent Police,Gwent Police,-3.017030,51.563685,On or near PARTRIDGE WAY,W01001689,Newport 019D,Suspect charged
08589943e3f648f5b93ee08aa692e90625ebefa6edab25e9290eb2ddfca74c25,2019-12,Gwent Police,Gwent Police,-3.227383,51.592919,On or near MOUNTAIN VIEW,W01001368,Caerphilly 019C,Unable to prosecute suspect
f565f127493d62b66cbf347763b70a8a4af3a04bfba5388fd2016e68b0f85463,2019-12,Gwent Police,Gwent Police,-3.037693,51.636021,On or near TROSTREY,W01001534,Torfaen 012C,Unable to prosecute suspect
554713af789fa6218cc254dbfc2f843df7314720f82fa35ad2225619fe75a5bd,2019-12,Gwent Police,Gwent Police,-2.991607,51.580123,On or near Parking Area,W01001662,Newport 018D,Suspect charged
d0f34411fa43d72c82b0a35d5d56531d52b773729f78bea4cb87215d951a4175,2019-12,Gwent Police,Gwent Police,-3.197918,51.590724,On or near CELTIC WAY,W01001344,Caerphilly 020C,Unable to prosecute suspect
1bfe5a6cc62f6f49be790092d8ca54820b0992c7463b2da80cc036c7ca701bb4,2019-12,Gwent Police,Gwent Police,-3.286676,51.761886,On or near HIGH STREET,W01001375,Caerphilly 001B,Unable to prosecute suspect
4eac448eb8ea8961ff15da6b876cd99349926bd63b3315d739697d4e2eafdd7a,2019-12,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
9cdc0eea177a34f5c1188df9f6acc4240876c5405c908a3203821162b31f98c9,2019-12,Gwent Police,Gwent Police,-3.213547,51.588378,On or near CASTELL MORGRAIG,W01001371,Caerphilly 022A,Unable to prosecute suspect
ae6a9aea7aa9aab20502b2e2d52ca294167138581e7350826dd867182c8425dd,2019-12,Gwent Police,Gwent Police,-3.280580,51.651885,On or near WERN CRESCENT,W01001377,Caerphilly 013A,Unable to prosecute suspect
226d84981a2edaaaf4b69eaf8ab40c7df01f90e970680aea39d4ead3a620c146,2019-12,Gwent Police,Gwent Police,-3.246270,51.772670,On or near DUKE STREET,W01001481,Blaenau Gwent 006E,Suspect charged
77c2aef834b11cfcce93bb40cd54ace4cdbbc1979379a818132f2c55f69170ec,2019-12,Gwent Police,Gwent Police,-3.239679,51.785490,On or near RHOSLAN,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
0b755d7368344e61e7ecec50b36c0a2704a0bfcb228ec220cb17ebeed06267e1,2019-12,Gwent Police,Gwent Police,-3.214894,51.554987,On or near THORNHILL ROAD,W01001426,Caerphilly 024E,Suspect charged
be818cf38a4ee7c2c0c124cc661ef7d5e7c8a8b5c42703a54c5c2346a2b94e50,2019-12,Gwent Police,Gwent Police,-2.994307,51.570902,On or near Sports/Recreation Area,W01001660,Newport 018B,Offender given penalty notice
78ae9a4611e49d86793891616ba873f167bb8379db65a109638231bb9ea526d0,2019-12,Gwent Police,Gwent Police,-2.944293,51.583274,On or near SPYTTY ROAD,W01001609,Newport 015B,Unable to prosecute suspect
72340fda9b8d1c3a544743727c54b0e8ddcd60b7fa1b6f3312f6d7a8bf022112,2019-12,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Unable to prosecute suspect
88c8a41408346a662218ebd008dc4fa3dc55d1c6f93273987e140cae642a421e,2019-12,Gwent Police,Gwent Police,-2.971333,51.603257,On or near BEAUFORT PLACE,W01001615,Newport 005B,Unable to prosecute suspect
391898e1860aaf49bf897a854d9a2acc8ccc8361512982401a03c84729c4a5f5,2019-12,Gwent Police,Gwent Police,-2.971333,51.603257,On or near BEAUFORT PLACE,W01001615,Newport 005B,Unable to prosecute suspect
d20cc9ad637472de8988052b1889e7f1ffe624dddcfc4caa001e294dda167c58,2019-12,Gwent Police,Gwent Police,-3.137640,51.683857,On or near KIER HARDIE TERRACE,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
b5ba999948a529d4d7d4cf1ce7fd69bf5ec5b26d2da48b4840d9c5e88e97a201,2019-12,Gwent Police,Gwent Police,-3.231824,51.565519,On or near MAES WATFORD,W01001426,Caerphilly 024E,Offender given a caution
eadddc16565ebe814d5448fc6204302355dbe8f1663d8ce5cd2b541b8c204d80,2019-12,Gwent Police,Gwent Police,-3.258570,51.663534,On or near CLAERWEN,W01001414,Caerphilly 008A,Unable to prosecute suspect
6a2f7112fc9e7231aa590fe66c39d1d50b810787ff9e19f4de5f9a1f7386f93e,2019-12,Gwent Police,Gwent Police,-3.044140,51.583912,On or near EBENEZER DRIVE,W01001671,Newport 016D,Unable to prosecute suspect
137e89daeb56fc348f069aa5a81292b5e1f8bb4c06457e44fe6358afb214cfa4,2019-12,Gwent Police,Gwent Police,-3.275596,51.751792,On or near BRYNHYFRD,W01001376,Caerphilly 001C,Unable to prosecute suspect
5bc6c66d7e9804ed5e34f5f13bf241307d6e7f29acdb5f1930645cc7b1cc0ef1,2019-12,Gwent Police,Gwent Police,-3.223308,51.665273,On or near Parking Area,W01001387,Caerphilly 007C,Unable to prosecute suspect
716a90d74c666063b6b9455b07cd4c682651bd0703994a17694bbe22fa830f36,2019-12,Gwent Police,Gwent Police,-3.241374,51.783350,On or near CHARTIST WAY,W01001473,Blaenau Gwent 003B,Suspect charged
a9de9bc45f74e753e17eabd6897d5c92e020b128ab80915a325a34ac8f2243f4,2019-12,Gwent Police,Gwent Police,-3.229354,51.669607,On or near PENGAM STREET,W01001415,Caerphilly 008B,Unable to prosecute suspect
286d42b93dca72c1889b280d250f0b1d4f4b525786b50aad560644b3ee5070f2,2019-12,Gwent Police,Gwent Police,-3.228360,51.669231,On or near HANBURY STREET,W01001415,Caerphilly 008B,Unable to prosecute suspect
c5f78586bd516a31157d6ce2bdbf0b57675b978509dc4ea03afd7ac6c9f6d900,2019-12,Gwent Police,Gwent Police,-3.217297,51.665435,On or near EDWARD STREET,W01001388,Caerphilly 007D,Unable to prosecute suspect
faf13e3e5d25cb460ce01e43b59dc4d7f3055e6caeef0810a87d20f8435f6e15,2019-12,Gwent Police,Gwent Police,-3.206927,51.672942,On or near WHEATLEY PLACE,W01001347,Caerphilly 005C,Unable to prosecute suspect
c17bcc2afa8e28c900a2e35eb5c922c03de3d9f7c662a20f83968e60a391de6c,2019-12,Gwent Police,Gwent Police,-3.066625,51.738940,On or near TY-ROSSER-GWYN,W01001483,Torfaen 002B,Suspect charged
80675d02432a4a01241a350a022c2fb55a907c8e1cb7445b0f4a076e3b055839,2019-12,Gwent Police,Gwent Police,-3.017702,51.589224,On or near RIDGEWAY VIEW,W01001602,Newport 012B,Unable to prosecute suspect
aaed9b6d2c762ca1b2e705428a3955b289c175d53a13116bddf3335bcbf570eb,2019-12,Gwent Police,Gwent Police,-3.044124,51.660601,On or near ARAN COURT,W01001538,Torfaen 009D,Unable to prosecute suspect
0330f777305d835b0fb38df5aa1b4931e0a602778175ec6a1b14525b6bef8094,2019-12,Gwent Police,Gwent Police,-3.003531,51.592035,On or near QUEEN'S HILL CRESCENT,W01001603,Newport 012C,Unable to prosecute suspect
b4d6675350d13aaa11e6584670c71e96bb64c0e092ba63bff381e50fb9fae9cb,2019-12,Gwent Police,Gwent Police,-1.503770,51.214328,On or near SHAKESPEARE AVENUE,E01023180,Test Valley 005B,Suspect charged
3adf47331e48e1b5f1dde15a498c0d645a52a51dab14110f2b9c7e112b4493ba,2019-12,Gwent Police,Gwent Police,-2.766277,51.614109,On or near ASH TREE ROAD,W01001542,Monmouthshire 009A,Unable to prosecute suspect
46ebb91ee2f9026442ad6aed48066a3c07eafc60c06e01d6dfa00bbeb32acfe5,2019-12,Gwent Police,Gwent Police,-3.134789,51.670469,On or near OLD PANT ROAD,W01001381,Caerphilly 010B,Unable to prosecute suspect
9f93217f8d569f349bfd2ece19b4cbbf957f2d30a6e523489c633a65f0d3ec6f,2019-12,Gwent Police,Gwent Police,-3.274335,51.751779,On or near TAN-Y-BRYN,W01001376,Caerphilly 001C,Unable to prosecute suspect
28f8ad2f518f2c725c94a6caedce5ca8ae8439f2b21d2820e05308c1ae1637e1,2019-12,Gwent Police,Gwent Police,-3.279385,51.595070,On or near HENDRE ROAD,W01001331,Caerphilly 018B,Unable to prosecute suspect
f1c363ee70d863c504c6a61effdf71b4ff7125b8eac71ed0c56e1163c17d51b0,2019-12,Gwent Police,Gwent Police,-2.995286,51.593283,On or near WYNDHAM STREET,W01001681,Newport 006B,Unable to prosecute suspect
a2fcdc6a2e45f456c60d87e9f7d35e1bd95216cead941c4be7fa9384818d3800,2019-12,Gwent Police,Gwent Police,-2.962573,51.585715,On or near PALM SQUARE,W01001611,Newport 011A,Unable to prosecute suspect
77bdb78964a8301370ed63c8d10fe9f4a65cb8b16de1dc41fc48093e791576e5,2019-12,Gwent Police,Gwent Police,-2.989109,51.593362,On or near CORELLI STREET,W01001676,Newport 007B,Unable to prosecute suspect
98d8fece557abd384eaf5df0e549b1d8918a9805422fde50f7f643a6fedbef1d,2019-12,Gwent Police,Gwent Police,-3.067711,51.729129,On or near WATERLOO PLACE,W01001485,Torfaen 002D,Suspect charged
9e9ffa02df13baeb2f777c70f75a7c4116c540de4186c0fd19efbda6913e9372,2019-12,Gwent Police,Gwent Police,-2.755112,51.596630,On or near NEDDERN COURT,W01001908,Monmouthshire 010G,Unable to prosecute suspect
f3b51af004c3f0536f06a0e07ef1814e61df4e0c32f5eba53af223115d3d9b5f,2019-12,Gwent Police,Gwent Police,-3.291345,51.767607,On or near BRYN SEION STREET,W01001429,Caerphilly 001F,Suspect charged
