Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7891cd39feac16a056e5aeaf582b6411bdad1368894cde4d48334b8099400921,2017-03,Essex Police,Essex Police,0.293549,51.489465,On or near GILBERT ROAD,E01015982,Thurrock 019A,Investigation complete; no suspect identified
0f26fdd0f4950d61f973e21eaae5197a0bcc7f3014d99c18bb3bae60360d36f4,2017-03,Essex Police,Essex Police,1.272818,51.851277,On or near SAVILLE STREET,E01022056,Tendring 006E,Investigation complete; no suspect identified
e76de5ba65cdfc1160e2e156590765900e5fb3a0f4a2ddb665a1b1bca1e5ba97,2017-03,Essex Police,Essex Police,0.659766,51.541014,On or near ASHLEIGH DRIVE,E01015848,Southend-on-Sea 011D,Investigation complete; no suspect identified
90aafe372f14dab38417513267e1608933f24efd746e49a03e26cc9d37edb707,2017-03,Essex Police,Essex Police,0.688598,51.555214,On or near CARLINGFORD DRIVE,E01015858,Southend-on-Sea 004B,Investigation complete; no suspect identified
994d2251194aaf4a45cd3a175ac08ac5290882a2d1e8651e4943b1a45e79c65c,2017-03,Essex Police,Essex Police,0.198600,52.063716,On or near CARMEL STREET,E01022094,Uttlesford 001D,Investigation complete; no suspect identified
3de37b9d4dd19202369b77d03f130f1657f9df2034b736083111f0b3be306c2f,2017-03,Essex Police,Essex Police,0.649933,51.544789,On or near GLENDALE GARDENS,E01015845,Southend-on-Sea 011A,Investigation complete; no suspect identified
dcd0a1bd0e0a231221aeaa148e841c396328620e09837880ef502e7325c0891c,2017-03,Essex Police,Essex Police,0.591079,51.527443,On or near CENTRAL WALL ROAD,E01021494,Castle Point 008B,Investigation complete; no suspect identified
f5b6b719fdd879eb0cb1aec15f32557f75707bb76f32492dceeb19bb462b669c,2017-03,Essex Police,Essex Police,0.355887,51.637209,On or near TALLON ROAD,E01021451,Brentwood 003D,Investigation complete; no suspect identified
9d29da2ef40a3b08a357b63331dd45ed23fdfd71e46819d00eced810a9101b4d,2017-03,Essex Police,Essex Police,0.432786,51.627726,On or near FELSTED ROAD,E01021243,Basildon 003D,Investigation complete; no suspect identified
51f1ce96646e2cecf039f134682c6488f4a83c3ad7f9b6287f62812e6666e8ce,2017-03,Essex Police,Essex Police,0.323992,51.477085,On or near Shopping Area,E01015954,Thurrock 017D,Investigation complete; no suspect identified
b61453fc20cd77c492120a2bdf32c3af89e4140d7e204368e6cd1587eba4544d,2017-03,Essex Police,Essex Police,0.271332,51.491121,On or near Petrol Station,E01016012,Thurrock 015C,Investigation complete; no suspect identified
9f32ba8ded90f9be505b3968c2ad24b51a15b42634c95739d707e9894e5cb056,2017-03,Essex Police,Essex Police,0.126648,51.755126,On or near PRIORY COURT,E01021835,Harlow 008C,Investigation complete; no suspect identified
a98c9dac0e2a7c3455f7744404ca3755dbd5cbdad01421522185dc08c5c55c11,2017-03,Essex Police,Essex Police,0.367415,51.864271,On or near DAVID WRIGHT CLOSE,E01022068,Uttlesford 007C,Investigation complete; no suspect identified
202ac9ac21036f57a98e6d3dc536fb1863393b563303f933b5dfad176ed9ee32,2017-03,Essex Police,Essex Police,0.237904,51.487177,On or near WATER LANE,E01016013,Thurrock 015D,Investigation complete; no suspect identified
d30047a3ccbdf13c8135c1e78d0fb311a8f2c03f7e6db5d27c3631dfa7875d98,2017-03,Essex Police,Essex Police,1.246150,51.928036,On or near HAZELVILLE CLOSE,E01022004,Tendring 004D,Investigation complete; no suspect identified
9eeddb47499228a567ab7e0f8631ec46340a3e6dd9bd4b74c80863c9168fda6f,2017-03,Essex Police,Essex Police,0.415477,51.480182,On or near BATA AVENUE,E01015948,Thurrock 013B,Investigation complete; no suspect identified
529bfd11b7bc8fb72e46de69411dc65f10d37d2c17a78529ba89fc9de48fec87,2017-03,Essex Police,Essex Police,0.627080,51.552210,On or near ABERDEEN GARDENS,E01015911,Southend-on-Sea 008D,Investigation complete; no suspect identified
b531401769a06c3b48ad5c46e6f9ed0bd88b33d8fe3e2c43bb29f7381e621780,2017-03,Essex Police,Essex Police,0.627080,51.552210,On or near ABERDEEN GARDENS,E01015911,Southend-on-Sea 008D,Investigation complete; no suspect identified
c3816ed932211ad7c226fa2440580d38337e7a9a1c286eb3d87ae67affda6a2b,2017-03,Essex Police,Essex Police,0.082369,51.746953,On or near THE MAPLES,E01021867,Harlow 011E,Investigation complete; no suspect identified
95d38148eba7c335a6c8bd8ab423819be0e5e621f125b91d7eb6b5d6b7560689,2017-03,Essex Police,Essex Police,0.897808,51.901249,On or near Supermarket,E01021679,Colchester 004A,Investigation complete; no suspect identified
607e0b06858ce4dc08410b9fa35d9909fa4b8d71023f28fddc7ff819d7513e73,2017-03,Essex Police,Essex Police,1.085328,51.802330,On or near D'ARCY ROAD,E01022047,Tendring 018E,Investigation complete; no suspect identified
82287dc837af776b06a30c9baf8602551d5c2061fa033983e992ba6b0dac7ee4,2017-03,Essex Police,Essex Police,0.415477,51.480182,On or near BATA AVENUE,E01015948,Thurrock 013B,Investigation complete; no suspect identified
94d1fcee04544b14c9cd1d746e1a40417b6bee08d6808cf55b9b6a9e5a389bac,2017-03,Essex Police,Essex Police,1.106828,51.774907,On or near LOTUS WAY,E01021988,Tendring 018A,Investigation complete; no suspect identified
10a71b3bb1b1d8e1e1e0f55381c249e14e9355b3dc6cf6bce723f5822e23a225,2017-03,Essex Police,Essex Police,0.091175,51.769800,On or near WEST GATE,E01021872,Harlow 007E,Investigation complete; no suspect identified
93a22c4adad5ca463ed4d9f2ff92763ebad59c187f0d1988e71e590ee36deb0c,2017-03,Essex Police,Essex Police,0.474085,51.733089,On or near High Street Chelmsford,E01033140,Chelmsford 010F,Investigation complete; no suspect identified
6698c54c4ed724518cfa6b7223c2eb2a198e62180d4f964c9a48caab23555a4e,2017-03,Essex Police,Essex Police,0.317678,51.627079,On or near MILL HILL,E01021466,Brentwood 005E,Investigation complete; no suspect identified
b9ba4a8d2cb63162f276d08f933f06368137eaca7f0891f200b63d03e3c71085,2017-03,Essex Police,Essex Police,0.238084,52.018578,On or near LITTLE LARCHMOUNT,E01022075,Uttlesford 001B,Investigation complete; no suspect identified
2966305c6876cb231214f503490ff425e7ab282d4471add383038aad1f629c3a,2017-03,Essex Police,Essex Police,0.624471,51.596822,On or near HOCKLEY ROAD,E01021960,Rochford 005D,Investigation complete; no suspect identified
f82a0d3330d1a75ba68e4a2eb1603dac0f543a2872209d039cddec8cc4e0c6ba,2017-03,Essex Police,Essex Police,1.151185,51.808677,On or near HILL ROAD,E01022044,Tendring 013E,Investigation complete; no suspect identified
6251c17e70335c14d8db2a422f9870a240bfb17acadf19b92a30294afcbe5594,2017-03,Essex Police,Essex Police,0.248986,52.014512,On or near ANSGAR ROAD,E01022082,Uttlesford 002G,Investigation complete; no suspect identified
63c3fd51a9cd6a9723433de11d6b826b86483f6a6db24bedd6631e6cc6de8bbf,2017-03,Essex Police,Essex Police,0.710593,51.554384,On or near Supermarket,E01015874,Southend-on-Sea 006F,Investigation complete; no suspect identified
050b82fdaf3a9cf7b177cc89d393afb74b0c01a4bfe0a77302ac69968f7c34d3,2017-03,Essex Police,Essex Police,0.328663,51.630809,On or near Supermarket,E01021465,Brentwood 005D,Investigation complete; no suspect identified
9bd8926c5ae36766b4e89afa9fedc69f63371b12ea5854539e5950cc92d802d0,2017-03,Essex Police,Essex Police,0.070787,51.654571,On or near RECTORY LANE,E01021786,Epping Forest 012A,Investigation complete; no suspect identified
7f976be0e9771dad4b5042db492f8a5f9cae14e5b14253a91c7768d0e9694853,2017-03,Essex Police,Essex Police,1.152103,51.794810,On or near WELLESLEY ROAD,E01022043,Tendring 014B,Investigation complete; no suspect identified
7940de9a83993b6ae9c69d2350b8a2812b81e1e675b919c767b7b63d0b9988c4,2017-03,Essex Police,Essex Police,1.283255,51.937278,On or near ORWELL ROAD,E01022001,Tendring 001D,Investigation complete; no suspect identified
79765485ad1b4848f5b3e7bdb4dd83b1553559add9662c7d456fe52171d9a31a,2017-03,Essex Police,Essex Police,0.942448,51.859975,On or near ROWHEDGE ROAD,E01021657,Colchester 016A,Investigation complete; no suspect identified
1302729210a6162ac84324312ab603ace6db5664ecef32f033e59ade808e7e81,2017-03,Essex Police,Essex Police,0.120947,51.760238,On or near TILBURY MEAD,E01021819,Harlow 006A,Investigation complete; no suspect identified
1df8faf2c07b7e0af645457abe8389f067a86070c0a983dc0727ba18bb803701,2017-03,Essex Police,Essex Police,1.152215,51.788718,On or near Shopping Area,E01022025,Tendring 016B,Investigation complete; no suspect identified
17edd720c7acc56f2612ddb291ae5ade92acb75eddc569ba68346a20c3b8065b,2017-03,Essex Police,Essex Police,0.484040,51.567423,On or near PATHWAYS,E01021322,Basildon 019A,Investigation complete; no suspect identified
0a725a5485e211eec8f2e0dddb98af1203148ba96eaedf7782536d9f00db5875,2017-03,Essex Police,Essex Police,0.505031,51.579136,On or near MALYONS GREEN,E01021302,Basildon 013B,Investigation complete; no suspect identified
498290e5e5b5ba3faa3a67da20771c9610c37b95d2a83037f31073529fd46916,2017-03,Essex Police,Essex Police,0.088454,51.779299,On or near BURNT MILL,E01021839,Harlow 004A,Investigation complete; no suspect identified
b6c13cfd70f043eb89633a16b9f733d04e2d136c871dc6dc725d8f42137540eb,2017-03,Essex Police,Essex Police,0.522317,51.857580,On or near Supermarket,E01021385,Braintree 013D,Investigation complete; no suspect identified
006a794270295f130dcf4c7c6c7be4378116a37a506c36338ebffc71023df7b9,2017-03,Essex Police,Essex Police,0.691423,51.871331,On or near EAST STREET,E01021377,Braintree 014A,Investigation complete; no suspect identified
6974f4faa831ac3a3f4c135213eec6b499cceb649c5523a6a93188e8b010c59e,2017-03,Essex Police,Essex Police,0.705487,51.538601,On or near PARK STREET,E01015854,Southend-on-Sea 015D,Investigation complete; no suspect identified
a201c96661da024155f7730ef88a2ec2e8e58d641ce2f395617b3ea9876c3e1a,2017-03,Essex Police,Essex Police,1.125924,51.798208,On or near MENDLESHAM CLOSE,E01022031,Tendring 015D,Investigation complete; no suspect identified
01276421702d88362281b11e0ca744a88a10a1df0bca7472416f90a011e4ce25,2017-03,Essex Police,Essex Police,0.895674,51.887964,On or near CHURCH WALK,E01021649,Colchester 007D,Investigation complete; no suspect identified
9e6e5cfc1867a55721d0b4a86fe55550df620dbfe38cf6b6d718a67feb8d96e0,2017-03,Essex Police,Essex Police,0.555911,51.599172,On or near DOUBLEGATE LANE,E01021920,Rochford 006A,Investigation complete; no suspect identified
761ce552f340f9791e6ea95bc23d22b59f5bd663de53896d173f945290e8ae2a,2017-03,Essex Police,Essex Police,0.046481,51.626887,On or near Parking Area,E01021748,Epping Forest 015G,Investigation complete; no suspect identified
ef7a8ceb54cb293a84518bf8fe8163132f8a0277cbf35581c2fcc43a8efbce16,2017-03,Essex Police,Essex Police,0.076065,51.659028,On or near ENGLAND'S LANE,E01021788,Epping Forest 012C,Investigation complete; no suspect identified
a5b3719b785be4d2c0ddc077a33c223e605bde581b96507d3f8f58db61425416,2017-03,Essex Police,Essex Police,1.253913,51.935782,On or near BRIARDALE AVENUE,E01022007,Tendring 002D,Investigation complete; no suspect identified
cd46f7f361cb310762656a47252e6b75cae0133483123246a4a0c2de56b80f5f,2017-03,Essex Police,Essex Police,0.343039,51.957779,On or near ROCHELLE CLOSE,E01022093,Uttlesford 004B,Investigation complete; no suspect identified
301d225f9bf43375ddb792c9852e66c7b8c86d6ff098a4a4b98ada6fba9cddb0,2017-03,Essex Police,Essex Police,0.328362,51.500668,On or near GOURNEY GROVE,E01015996,Thurrock 009F,Investigation complete; no suspect identified
c83425f170b964627f7949b606fe0fa8e0d70277b97015c1b9598482a47498c3,2017-03,Essex Police,Essex Police,0.550842,51.878655,On or near Shopping Area,E01021365,Braintree 009D,Investigation complete; no suspect identified
146d935fd8c78200958a1cdab473d6a5008891b3909806f6ece67d0e0b9e4a4d,2017-03,Essex Police,Essex Police,0.448566,52.041844,On or near Sports/Recreation Area,E01021376,Braintree 001B,Investigation complete; no suspect identified
a80dd8c22433d1687a266ab57de3351a7011bb2f1b422be6c1d8184f3a667ea7,2017-03,Essex Police,Essex Police,0.248986,52.014512,On or near ANSGAR ROAD,E01022082,Uttlesford 002G,Investigation complete; no suspect identified
10a68ad9b50c43b6ffa315aed4a725c3b1adeb999f2df4480f7e9be377e83410,2017-03,Essex Police,Essex Police,0.244500,52.032025,On or near CROCUS FIELDS,E01022078,Uttlesford 002C,Investigation complete; no suspect identified
ce1315a597d59d96e1d3c513dac9c3152859652ad2f3c344b6e3ccb6dd76aa8e,2017-03,Essex Police,Essex Police,0.376161,51.488009,On or near MALPAS ROAD,E01015936,Thurrock 012D,Investigation complete; no suspect identified
400ce3edfc1324021271443a7dde0267c1af34181c0f414401862aa8828c2406,2017-03,Essex Police,Essex Police,0.633171,51.811002,On or near TAVERNERS WALK,E01021417,Braintree 015B,Investigation complete; no suspect identified
d17f3005065e475fddfc721bb6f23f3cf6ff6f6fdee3b3eedb32c4974db36da0,2017-03,Essex Police,Essex Police,1.158318,51.802162,On or near BULL HILL ROAD,E01022043,Tendring 014B,Investigation complete; no suspect identified
015e386c1b1f05175c34ad263fdddb00ba6bd227f49dc2ff2171166546881664,2017-03,Essex Police,Essex Police,0.136552,51.770935,On or near BRICKCROFT HOPPIT,E01021857,Harlow 001D,Investigation complete; no suspect identified
ad451683a7fc1395f7b7d23207d52071192060b55e81340b7354e84f73161ed7,2017-03,Essex Police,Essex Police,0.475802,51.698511,On or near Supermarket,E01021553,Chelmsford 017B,Investigation complete; no suspect identified
650431cb7109e0e42025c39afef3f12e5172a263f7f96bdde49c13ae7ff3471b,2017-03,Essex Police,Essex Police,0.690846,51.597199,On or near CAMBRIDGE GARDENS,E01021928,Rochford 002C,Investigation complete; no suspect identified
6f984ca1be97ceca66aa0c0142165159a7802ffcb2e439673cee1894056e3732,2017-03,Essex Police,Essex Police,0.128524,51.777456,On or near A414,E01021857,Harlow 001D,Investigation complete; no suspect identified
56b2ead12d1b61fbc82b9df3a672d2d99256d5fc6ca528ce163ef5d6588d66d1,2017-03,Essex Police,Essex Police,1.102765,51.773377,On or near ALVIS AVENUE,E01021988,Tendring 018A,Investigation complete; no suspect identified
35ce4a5fdd2de139f985e6a7e92261131f11c99426dc69f0dc385568e4a0554a,2017-03,Essex Police,Essex Police,0.696045,51.558191,On or near Petrol Station,E01015859,Southend-on-Sea 004C,Investigation complete; no suspect identified
fe569e60dc4a028c784b1b92e4a5d13d036857768bc11a96d46d24ebbde9fc07,2017-03,Essex Police,Essex Police,0.899183,51.910173,On or near Hospital,E01021682,Colchester 004D,Investigation complete; no suspect identified
d0a46e283256e7a0e6b8368edc72b91752e402dc1f2e203c64c8b8302320d267,2017-03,Essex Police,Essex Police,0.120947,51.760238,On or near TILBURY MEAD,E01021819,Harlow 006A,Investigation complete; no suspect identified
0f3c6275fc7cbee0f26227f6ef80024f18912a2829e7fe796c234da2634a4b93,2017-03,Essex Police,Essex Police,0.483178,51.559815,On or near GAMBLESIDE,E01021325,Basildon 019D,Investigation complete; no suspect identified
7b16e50f41d142608b821d82c0279635634965b4f88a9edc5c0bf8294409ea74,2017-03,Essex Police,Essex Police,0.071795,51.650678,On or near PLUMTREE MEAD,E01021790,Epping Forest 012E,Investigation complete; no suspect identified
ed1b766f7549b9e3a2b181431098476cbc26c4dcf9b7ff7466042217ded6a4ce,2017-03,Essex Police,Essex Police,0.120947,51.760238,On or near TILBURY MEAD,E01021819,Harlow 006A,Investigation complete; no suspect identified
631e5082d1af725a85fbf8b8f343159962eb1a6f61d1db95830c5cb60a9eb84a,2017-03,Essex Police,Essex Police,0.432415,51.524015,On or near SECOND AVENUE,E01016002,Thurrock 005E,Investigation complete; no suspect identified
b266303837c44bdc1e1c32e5479a88cfbee13b5ae7cca8672756a10c832e3731,2017-03,Essex Police,Essex Police,0.713596,51.539394,On or near Nightclub,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
1f64423edb972ea7fe27151924d2d8111dcb9c106cf18c3eb3b363ec3a0c3773,2017-03,Essex Police,Essex Police,1.154883,51.790382,On or near HIGH STREET,E01022025,Tendring 016B,Investigation complete; no suspect identified
c0449cca045fa3d6a9266e63d7aa1f85476a07b109bf5df15728d4c3a46a8a8f,2017-03,Essex Police,Essex Police,0.537968,51.875804,On or near MAPLE AVENUE,E01021364,Braintree 010A,Investigation complete; no suspect identified
6e11cd69f851b35297dee8e0a1e554ea17471b22e0d72a79e0e51fa9d96c2276,2017-03,Essex Police,Essex Police,0.309772,51.590885,On or near MAGPIE LANE,E01021473,Brentwood 008D,Investigation complete; no suspect identified
4f62ba0d802ea39f353b5008b4382d69b9f94200fff14222a7efcec9e09409a2,2017-03,Essex Police,Essex Police,0.397253,51.509757,On or near Petrol Station,E01015979,Thurrock 004C,Investigation complete; no suspect identified
2c7befc28743e9f115075209f5f835265909ad9ce297d7678a22b93a8908eebe,2017-03,Essex Police,Essex Police,0.486247,51.571369,On or near VINE CLOSE,E01021326,Basildon 022D,Investigation complete; no suspect identified
e824a00fdee5d5440e3a4356c73babd16e277c5cadc692a423e3fd804437575d,2017-03,Essex Police,Essex Police,0.408742,51.489313,On or near DEVONSHIRE GARDENS,E01015950,Thurrock 013D,Investigation complete; no suspect identified
2dcc4a3dec17fd1792f3bffb2155d5e1f454be434d68ea00ad9b41ad43d24dba,2017-03,Essex Police,Essex Police,0.735950,51.551879,On or near HAMSTEL ROAD,E01015875,Southend-on-Sea 006G,Investigation complete; no suspect identified
8e04bca3792207b0c7d1560ceb4068436107b5989c73f80bc93ee4b5f9cd4497,2017-03,Essex Police,Essex Police,0.729422,51.544783,On or near SOUTH AVENUE,E01015870,Southend-on-Sea 006B,Investigation complete; no suspect identified
62b52fc86ba6aa51026a6a27b914547884d26df213de96c58a3649665556e48c,2017-03,Essex Police,Essex Police,1.147170,51.792289,On or near CASTLE ROAD,E01021968,Tendring 017A,Investigation complete; no suspect identified
1884d454efebb5406703e68ac5409e18db9108ac7d989a336e335d823eae4262,2017-03,Essex Police,Essex Police,0.497450,51.731579,On or near BARNES MILL ROAD,E01021547,Chelmsford 008D,Investigation complete; no suspect identified
814fdd5f57f97a3494c650a4aa9ebfc77928b7f84a5399a1e03891aa18d67691,2017-03,Essex Police,Essex Police,0.483178,51.559815,On or near GAMBLESIDE,E01021325,Basildon 019D,Investigation complete; no suspect identified
e5e202babfab28b7290557447cc439af7ae9222ca9cfe28019f5f7cc9bded524,2017-03,Essex Police,Essex Police,0.132511,51.766089,On or near Supermarket,E01021827,Harlow 005D,Investigation complete; no suspect identified
2b7ecfce1f62aeaf1d78b00497efe5c9570c2a51f3746ec98fe676efeb3c1808,2017-03,Essex Police,Essex Police,0.678317,51.735031,On or near MILL LANE,E01021891,Maldon 004C,Investigation complete; no suspect identified
